product_id,brand_name,ingredient_type,category,sub_category,form_factor,serving_size,serving_unit,servings_total,calories,protein,carbs,sugars,fats,Trans Fat,Saturated Fat,Dietary Fiber,ingredients,intake_timing,product_name,sensory_tags,functional_tags,feature_tags,allergens,
RONNIE_YEAHBUDDY_GREENAPPLE,Ronnie Cole Signature Series,주원료,프리워크아웃,카페인 부스터,파우더,9,g,30,null,null,1-,null,null,null,null,null,"[ { ""ingredient"": ""L-Citrulline Malate (2:1)"", ""amount"": 4000, ""unit"": ""mg"" }, { ""ingredient"": ""Beta-Alanine"", ""amount"": 2000, ""unit"": ""mg"" }, { ""ingredient"": ""Choline Bitartrate"", ""amount"": 550, ""unit"": ""mg"" }, { ""ingredient"": ""SUSTAINED RELEASE CAFFEINE BLEND"", ""amount"": 420, ""unit"": ""mg"", ""details"": [ ""Caffeine Anhydrous"", ""Encapfeine™"" ] }, { ""ingredient"": ""Advantra Z® Citrus Aurantium Fruit Extract (30% Synephrine)"", ""amount"": 200, ""unit"": ""mg"" }, { ""ingredient"": ""Theacrine (as TeaCrine™ 40% yielding 40mg)"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Methylliberine (as Dynamine™ 40% yielding 40mg)"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""L-Adhatoda Vasica (whole plant) extract"", ""amount"": 50, ""unit"": ""mg"" } ]",['운동 전'],예버디 그린애플,"[ ""과일맛"", ""상큼한 맛"", ""청사과맛"" ]","[ ""에너지부스팅"", ""운동수행능력 향상"", ""근지구력 향상"", ""집중력 강화"" ]","[ ""고함량 카페인"", ""TeaCrine® 함유"", ""Dynamine™ 함유"", ""L-시트룰린 함유"", ""베타알라닌 함유"" ]",null,
MUSCLETECH_VAPERX5_BLUERAZZFREEZE,MUSCLETECH,주원료,프리워크아웃,카페인 부스터,파우더,9,g,30,null,null,1-,null,null,null,null,null,"[ { ""ingredient"": ""Musclebuilding Matrix"", ""amount"": null, ""unit"": null, ""details"": [ ""Creatine monohydrate (1,500mg)"", ""Betaine anhydrous (1,250mg)"" ] }, { ""ingredient"": ""Performance & Endurance Compound"", ""amount"": null, ""unit"": null, ""details"": [ ""Beta-alanine (1,600mg)"", ""Taurine (500mg)"" ] }, { ""ingredient"": ""Pump Matrix"", ""amount"": null, ""unit"": null, ""details"": [ ""Nitrosigine® arginine inositol silicate (750mg)"", ""Hawthorn extract (as Crataegus pinnatifida) (berry) (200mg)"" ] }, { ""ingredient"": ""Energy + Matrix"", ""amount"": null, ""unit"": null, ""details"": [ ""Caffeine anhydrous (190mg)"", ""Choline bitartrate (100mg)"" ] }, { ""ingredient"": ""Neuro-Sensory Blend"", ""amount"": null, ""unit"": null, ""details"": [ ""L-theanine (62.5mg)"", ""Galangal extract (as Alpinia officinarum) (stem & root) (25mg)"", ""Yohimbe extract (as Pausinystalia yohimbe) (Bark) (20mg, Standardized for 6% yohimbine)"" ] } ]",['운동 전'],머슬테크 베이퍼 X5 넥스트젠 블루라즈프리즈,"[ ""과일맛"", ""상큼한 맛"", ""시원한 맛"", ""라즈베리맛"" ]","[ ""에너지부스팅"", ""펌핑감 증대"", ""운동수행능력 향상"", ""근성장 지원"", ""집중력 향상"" ]","[ ""카페인 함유"", ""크레아틴 함유"", ""베타인 함유"", ""베타알라닌 함유"", ""니트로시진® 함유"" ]",null,
EV_PUMPMODE_PLAIN,Evlution Nutrition,부원료,프리워크아웃,무카페인 부스터,파우더,4.2,g,30,10,null,null,null,1,null,null,null,"[ { ""ingredient"": ""Glycerol Muscle Volumizer (Glyerol Monostearate, HydroMax® [std. min, 65% Glycerol])"", ""amount"": 1500, ""unit"": ""mg"" }, { ""ingredient"": ""Betaine Nitrate (as NO3-T®)"", ""amount"": 1000, ""unit"": ""mg"" } ]",['운동 전'],EV 펌프모드 ,"[ ""무향/오리지널"" ]","[ ""펌핑감 증대"", ""근육 세포 수분 공급"", ""근지구력 향상"" ]","[ ""무카페인"", ""글리세롤(HydroMax®) 함유"", ""질산염(NO3-T®) 함유"", ""비타민 C, D 함유"" ]",null,
PRIMAFORCE_PEAKO2_PLAIN,PRIMAFORCE,부원료,프리워크아웃,무카페인 부스터,파우더,2,g,60,5,null,1.25,null,null,null,null,0.25,"[ { ""ingredient"": ""Peak O2 Performance Blend"", ""amount"": 2000, ""unit"": ""mg"", ""details"": [ ""Cordyceps (Cordyceps Militaris)"", ""Reishi (Ganoderma lucidum)"", ""King Trumpet (Pleurotus eryngii)"", ""Shiitake (Lenticula edodes)"", ""Lion's Mane (Hericium erinaceus)"", ""Turkey Tail (Trametes versicolor)"" ] } ]",['운동 전'],프리마포스 피크 O2,['무향/오리지널'],"[ ""지구력 향상"", ""산소 활용 능력 개선"", ""최대 파워 출력 증가"", ""피로 감소 및 회복 지원"" ]","[ ""무카페인"", ""PeakO2® 특허 성분 함유"", ""유기농 동충하초 버섯 블렌드"", ""Non-GMO"", ""비건"", ""글루텐 프리"" ]","[ ""밀"", ""우유"", ""계란"", ""대두"", ""생선"", ""조개류"", ""견과류"", ""땅콩"" ]",
PRIMAFORCE_BETAALANINE_UNFLAVORED,PRIMAFORCE,부원료,단일성분,베타알라닌,파우더,2,g,100,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Beta-Alanine"", ""amount"": 2000, ""unit"": ""mg""}]","[""운동 전""]",프리마포스 베타알라닌,"[""무향/오리지널""]","[""근지구력 향상"", ""운동 수행능력 향상"", ""피로 감소""]","[""베타알라닌 100%"", ""단일 성분 제품"", ""무카페인""]","[""우유"", ""계란"", ""대두"", ""밀"", ""땅콩"", ""견과류""]",
GASPARI_GLUTAMINE_UNFLAVORED,Gaspari Nutrition,부원료,단일성분,글루타민,파우더,5,g,200,null,null,null,null,null,null,null,null,"[{""ingredient"": ""L-Glutamine"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""취침 전""]",가스파리 글루타민,"[""무향/오리지널""]","[""근회복"", ""면역력 지원"", ""근손실 방지""]","[""L-글루타민 100%"", ""단일 성분 제품"", ""미분화(Micronized)""]",,
PRIMAFORCE_LGLUTAMINE_UNFLAVORED,PRIMAFORCE,부원료,단일성분,글루타민,파우더,5,g,200,null,null,null,null,null,null,null,null,"[{""ingredient"": ""L-Glutamine"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""취침 전""]",프리마포스 L-글루타민,"[""무향/오리지널""]","[""근회복"", ""면역력 지원"", ""근손실 방지""]","[""L-글루타민 100%"", ""단일 성분 제품""]",,
MHP_GLUTAMINESR_UNFLAVORED,MHP,부원료,단일성분,글루타민,파우더,6,g,167,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Sustained Release L-Glutamine"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""취침 전""]",MHP 글루타민-SR,"[""무향/오리지널""]","[""지속적인 근회복"", ""면역력 지원"", ""근손실 방지""]","[""서방형 글루타민 (Sustained Release)"", ""미분화(Micro-Encapuslated)""]",,
GASPARI_GLUTAMINE_UNFLAVORED,Gaspari Nutrition,부원료,단일성분,글루타민,파우더,5,g,60,null,null,null,null,null,null,null,null,"[{""ingredient"": ""L-Glutamine"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""취침 전""]",가스파리 글루타민,"[""무향/오리지널""]","[""근회복"", ""면역력 지원"", ""근손실 방지""]","[""L-글루타민 100%"", ""단일 성분 제품"", ""미분화(Micronized)""]",,
NOW_GLUTAMINE_UNFLAVORED,Now,부원료,단일성분,글루타민,파우더,5,g,200,null,null,null,null,null,null,null,null,"[{""ingredient"": ""L-Glutamine"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""취침 전""]",나우 글루타민 파우더,"[""무향/오리지널""]","[""근회복"", ""면역력 지원"", ""근손실 방지""]","[""L-글루타민 100%"", ""단일 성분 제품"", ""Non-GMO""]","[""밀"", ""글루텐"", ""대두"", ""옥수수"", ""우유"", ""계란"", ""생선"", ""조개류"", ""견과류""]",
JAMBAEK_AJIPUREGLUTAMINE_UNFLAVORED,잠백이,부원료,단일성분,글루타민,파우더,5,g,60,null,null,null,null,null,null,null,null,"[{""ingredient"": ""L-Glutamine"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""취침 전""]",잠백이 아지퓨어 글루타민,"[""무향/오리지널""]","[""근회복"", ""면역력 지원"", ""근손실 방지""]","[""아지퓨어(Ajipure®) 원료 사용"", ""L-글루타민 100%"", ""단일 성분 제품"", ""비건""]",,
JAMBAEK_GLUTAMINE_UNFLAVORED,잠백이,부원료,단일성분,글루타민,파우더,5,g,60,null,null,null,null,null,null,null,null,"[{""ingredient"": ""L-Glutamine"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""취침 전""]",잠백이 글루타민,"[""무향/오리지널""]","[""근회복"", ""면역력 지원"", ""근손실 방지""]","[""L-글루타민 100%"", ""단일 성분 제품"", ""HACCP 인증""]",,
SAMDAE_GLUTAMINE_UNFLAVORED,삼대오백,부원료,단일성분,글루타민,파우더,5,g,140,20,5,null,null,null,null,null,null,"[{""ingredient"": ""L-Glutamine"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""취침 전""]",삼대오백 글루타민,"[""무향/오리지널""]","[""근회복"", ""면역력 지원"", ""근손실 방지""]","[""L-글루타민 100%"", ""단일 성분 제품"", ""HACCP 인증""]","[""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류""]",
PRIMAFORCE_AAKG_UNFLAVORED,PRIMAFORCE,부원료,단일성분,아르기닌,파우더,2,g,125,null,null,null,null,null,null,null,null,"[{""ingredient"": ""AAKG"", ""details"": ""L-Arginine and Alpha-Ketoglutarate in a 1:1 ratio"", ""amount"": 2000, ""unit"": ""mg""}]","[""운동 전""]",프리마포스 AAKG,"[""무향/오리지널""]","[""펌핑감 증대"", ""운동 수행능력 향상""]","[""AAKG 100%"", ""단일 성분 제품"", ""Non-GMO"", ""글루텐 프리""]",,
MUSCLETECH_CELLTECH_FRUITPUNCH,Muscletech,주원료,크레아틴,복합 크레아틴,파우더,49,g,54,160,null,38,14,null,null,null,null,"[{""ingredient"": ""Multi-Stage Carb Blend"", ""details"": [""Glucose Polymers"", ""Dextrose"", ""ModCarb™ (Oat Bran, Amaranth, Quinoa, etc.)"", ""Waxy Maize"", ""Cluster Dextrin""]}, {""ingredient"": ""Muscle Growth and Strength Matrix"", ""details"": [{""ingredient"": ""Creatine Monohydrate"", ""amount"": 5, ""unit"": ""g""}]}, {""ingredient"": ""Cell-Volumizing Amino Acid Matrix"", ""details"": [{""ingredient"": ""Taurine"", ""amount"": 1, ""unit"": ""g""}, {""ingredient"": ""L-Alanine"", ""amount"": 500, ""unit"": ""mg""}]}, {""ingredient"": ""BCAA Matrix"", ""details"": [{""ingredient"": ""L-Leucine"", ""amount"": 500, ""unit"": ""mg""}, {""ingredient"": ""L-Valine"", ""amount"": 250, ""unit"": ""mg""}, {""ingredient"": ""L-Isoleucine"", ""amount"": 250, ""unit"": ""mg""}]}, {""ingredient"": ""Enhanced Nutrient Transport"", ""details"": [{""ingredient"": ""Alpha Lipoic Acid"", ""amount"": 100, ""unit"": ""mg""}, {""ingredient"": ""Dipotassium Phosphate"", ""amount"": 55, ""unit"": ""mg""}]}]","[""운동 후""]",머슬테크 셀텍 후르츠펀치,"[""과일맛"", ""혼합과일"", ""후르츠펀치맛""]","[ ""근력 증가"", ""근성장 지원"", ""운동 수행능력 향상"", ""근회복 촉진"", ""글리코겐 보충"", ""영양소 흡수 촉진"" ]","[""크레아틴 5g 함유"", ""복합 탄수화물 함유"", ""BCAA 매트릭스"", ""알파리포산(ALA) 함유""]","[""대두"", ""우유"", ""계란"", ""밀"", ""땅콩""]",
NOW_LLEUCINE_UNFLAVORED,Now,부원료,아미노산,류신,파우더,5,g,51,null,null,null,null,null,null,null,null,"[{""ingredient"": ""L-Leucine"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 전"", ""운동 후""]",나우 L-류신 파우더,"[""무향/오리지널""]","[""근성장 촉진"", ""근손실 방지"", ""근회복 지원""]","[""L-류신 100%"", ""단일 성분 제품"", ""Non-GMO""]","[""밀"", ""글루텐"", ""대두"", ""옥수수"", ""우유"", ""계란"", ""생선"", ""조개류"", ""견과류""]",
BPI_CLACARNITINE_FRUITPUNCH,BPI,주원료,다이어트,CLA,파우더,7,g,50,35,null,null,null,2,null,null,null,"[{""ingredient"": ""CLA Matrix (Proprietary Blend)"", ""details"": [""Safflower Oil Powder"", ""Avocado Oil Powder"", ""Coconut Oil Powder""], ""amount"": 2500, ""unit"": ""mg""}, {""ingredient"": ""Carnitine Blend"", ""details"": [""Carnitine Silicate"", ""L-Carnitine Tartrate"", ""Glycine Propionyl L-Carnitine HCl""], ""amount"": 2000, ""unit"": ""mg""}]","[""운동 전"", ""공복""]",BPI CLA + Carnitine 후르츠펀치,"[""과일맛"", ""혼합과일"", ""후르츠펀치맛""]","[""체지방 감소 지원"", ""신진대사 촉진"", ""근회복 지원""]","[""무카페인"", ""CLA 매트릭스 함유"", ""카르니틴 함유""]",,
BPI_CLACARNITINE_RAINBOWICE,BPI,주원료,다이어트,CLA,파우더,7,g,50,35,null,null,null,2,null,null,null,"[{""ingredient"": ""CLA Matrix (Proprietary Blend)"", ""details"": [""Safflower Oil Powder"", ""Avocado Oil Powder"", ""Coconut Oil Powder""], ""amount"": 2500, ""unit"": ""mg""}, {""ingredient"": ""Carnitine Blend"", ""details"": [""Carnitine Silicate"", ""L-Carnitine Tartrate"", ""Glycine Propionyl L-Carnitine HCl""], ""amount"": 2000, ""unit"": ""mg""}]","[""운동 전"", ""공복""]",BPI CLA + Carnitine 레인보우 아이스,"[""과일맛"", ""새콤달콤한 맛"", ""혼합과일"", ""아이스맛""]","[""체지방 감소 지원"", ""신진대사 촉진"", ""근회복 지원""]","[""무카페인"", ""CLA 매트릭스 함유"", ""카르니틴 함유""]",,
BPI_CLACARNITINE_SNOWCONE,BPI,주원료,다이어트,CLA,파우더,7,g,50,35,null,null,null,2,null,null,null,"[{""ingredient"": ""CLA Matrix (Proprietary Blend)"", ""details"": [""Safflower Oil Powder"", ""Avocado Oil Powder"", ""Coconut Oil Powder""], ""amount"": 2500, ""unit"": ""mg""}, {""ingredient"": ""Carnitine Blend"", ""details"": [""Carnitine Silicate"", ""L-Carnitine Tartrate"", ""Glycine Propionyl L-Carnitine HCl""], ""amount"": 2000, ""unit"": ""mg""}]","[""운동 전"", ""공복""]",BPI CLA + Carnitine 스노우 콘,"[""과일맛', '시원한 맛', '새콤달콤한 맛', '스노우콘맛""]","[""체지방 감소 지원"", ""신진대사 촉진"", ""근회복 지원""]","[""무카페인"", ""CLA 매트릭스 함유"", ""카르니틴 함유""]",,
RAW_BURN_PEACHTEA,RAW Nutrition,주원료,다이어트,팻버너,파우더,17.2,g,30,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Glucomannan"", ""amount"": 3500, ""unit"": ""mg""}, {""ingredient"": ""Acetyl-L-Carnitine"", ""amount"": 3000, ""unit"": ""mg""}, {""ingredient"": ""L-Tyrosine"", ""amount"": 3000, ""unit"": ""mg""}, {""ingredient"": ""Inositol"", ""amount"": 2000, ""unit"": ""mg""}, {""ingredient"": ""Garcinia Cambogia Extract"", ""amount"": 1000, ""unit"": ""mg""}, {""ingredient"": ""Green Coffee Bean"", ""amount"": 500, ""unit"": ""mg""}, {""ingredient"": ""Natural Caffeine (from Green Tea)"", ""amount"": 150, ""unit"": ""mg""}, {""ingredient"": ""L-Theanine"", ""amount"": 150, ""unit"": ""mg""}, {""ingredient"": ""Gamma Butyrobetaine (GBB)"", ""amount"": 40, ""unit"": ""mg""}, {""ingredient"": ""Yohimbine HCL"", ""amount"": 2.5, ""unit"": ""mg""}, {""ingredient"": ""Bioperine® (Black Pepper Extract)"", ""amount"": 5, ""unit"": ""mg""}]","[""운동 전"", ""공복""]",RAW Burn 복숭아 차,"[""과일맛"", ""달콤한 맛"", ""복숭아맛"", ""차맛""]","[""체지방 감소 지원"", ""신진대사 촉진"", ""식욕 억제"", ""에너지부스팅""]","[""카페인 함유"", ""요힘빈 함유"", ""아세틸-L-카르니틴 함유"", ""GBB 함유"", ""글루코만난 함유""]",,
MD_CREATINE_UNFLAVORED,MD,부원료,크레아틴,크레아틴 모노하이드레이트,파우더,5,g,120,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Creapure® (Creatine Monohydrate)"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""운동 전""]",MD 크레아틴,"[""무향/오리지널""]","[""근력 증가"", ""운동 수행능력 향상"", ""근성장 지원""]","[""크레아퓨어(Creapure®) 원료 사용"", ""크레아틴 모노하이드레이트 100%"", ""단일 성분 제품""]","[""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류""]",
GASPARI_CREATINE_UNFLAVORED,Gaspari Nutrition,부원료,크레아틴,크레아틴 모노하이드레이트,파우더,5,g,200,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Creatine Monohydrate"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""운동 전""]",가스파리 뉴트리션 크레아틴,"[""무향/오리지널""]","[""근력 증가"", ""운동 수행능력 향상"", ""근성장 지원""]","[""크레아틴 모노하이드레이트 100%"", ""미분화(Micronized)"", ""단일 성분 제품""]",,
R3_CREATINE_UNFLAVORED,R3,부원료,크레아틴,크레아틴 모노하이드레이트,파우더,5,g,60,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Creatine Monohydrate"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""운동 전""]",R3 크레아틴 모노하이드레이트,"[""무향/오리지널""]","[""근력 증가"", ""운동 수행능력 향상"", ""근성장 지원""]","[""크레아틴 모노하이드레이트 100%"", ""단일 성분 제품"", ""HACCP 인증""]","[""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류""]",
RAW_CREATINE_UNFLAVORED,RAW Nutrition,부원료,크레아틴,크레아틴 모노하이드레이트,파우더,5,g,100,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Creatine Monohydrate (Micronized)"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""운동 전""]",RAW 크레아틴,"[""무향/오리지널""]","[""근력 증가"", ""운동 수행능력 향상"", ""근성장 지원""]","[""크레아틴 모노하이드레이트 100%"", ""미분화(Micronized)"", ""단일 성분 제품""]","[""우유"", ""대두"", ""밀"", ""계란"", ""땅콩"", ""견과류"", ""생선"", ""조개류""]",
SAN_CREATINE_UNFLAVORED,SAN Nutrition,부원료,크레아틴,크레아틴 모노하이드레이트,파우더,5,g,120,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Creatine Monohydrate (Micronized)"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""운동 전""]",산 퍼포먼스 크레아틴,"[""무향/오리지널""]","[""근력 증가"", ""운동 수행능력 향상"", ""근성장 지원""]","[""미분화 크레아틴"", ""HPLC 테스트 완료"", ""단일 성분 제품""]","[""계란"", ""조개류"", ""생선"", ""대두"", ""땅콩"", ""견과류"", ""우유""]",
ANIMAL_CREATINE_UNFLAVORED,ANIMAL,부원료,크레아틴,크레아틴 모노하이드레이트,파우더,5,g,100,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Creapure® (Creatine Monohydrate)"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""운동 전""]",애니멀 크레아틴,"[""무향/오리지널""]","[""근력 증가"", ""운동 수행능력 향상"", ""근성장 지원""]","[""크레아퓨어(Creapure®) 원료 사용"", ""크레아틴 모노하이드레이트 100%"", ""단일 성분 제품""]","[""우유"", ""대두"", ""계란"", ""땅콩"", ""견과류"", ""생선"", ""조개류"", ""밀""]",
MUSCLETECH_PLATINUMCREATINE_UNFLAVORED,Muscletech,부원료,크레아틴,크레아틴 모노하이드레이트,파우더,5,g,80,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Creatine Monohydrate (Micronized)"", ""amount"": 5000, ""unit"": ""mg""}]","[""운동 후"", ""운동 전""]",머슬테크 플래티넘 100% 크레아틴,"[""무향/오리지널""]","[""근력 증가"", ""운동 수행능력 향상"", ""근성장 지원""]","[""미분화 크레아틴"", ""HPLC 테스트 완료"", ""단일 성분 제품""]","[""우유"", ""대두"", ""계란"", ""밀"", ""땅콩"", ""견과류"", ""생선"", ""조개류""]",
JAMBAEK_CREAPURE_UNFLAVORED,잠백이,부원료,크레아틴,크레아틴 모노하이드레이트,파우더,3,g,100,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Creapure® (Creatine Monohydrate)"", ""amount"": 3000, ""unit"": ""mg""}]","[""운동 후"", ""운동 전""]",잠백이 크레아퓨어 크레아틴,"[""무향/오리지널""]","[""근력 증가"", ""운동 수행능력 향상"", ""근성장 지원""]","[""크레아퓨어(Creapure®) 원료 사용"", ""크레아틴 모노하이드레이트 100%"", ""단일 성분 제품"", ""HACCP 인증""]",,
JAMBAEK_JUSTCREATINE_UNFLAVORED,삼대오백,부원료,크레아틴,크레아틴 모노하이드레이트,파우더,3,g,400,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Creatine Monohydrate"", ""amount"": 3000, ""unit"": ""mg""}]","[""운동 후"", ""운동 전""]",잠백이 저스트 크레아틴,"[""무향/오리지널""]","[""근력 증가"", ""운동 수행능력 향상"", ""근성장 지원""]","[""크레아틴 모노하이드레이트 100%"", ""단일 성분 제품""]",,
SAMDAE_CREATINE_UNFLAVORED,삼대오백,부원료,크레아틴,크레아틴 모노하이드레이트,파우더,3,g,100,null,null,null,null,null,null,null,null,"[{""ingredient"": ""Creatine Monohydrate"", ""amount"": 3000, ""unit"": ""mg""}]","[""운동 후"", ""운동 전""]",삼대오백 크레아틴,"[""무향/오리지널""]","[""근력 증가"", ""운동 수행능력 향상"", ""근성장 지원""]","[""크레아틴 모노하이드레이트 100%"", ""단일 성분 제품""]",,
MUSCLETECH_CREACTOR_UNFLAVORED,Muscletech,부원료,크레아틴,자유산 크레아틴,파우더,2.3,g,120,null,null,null,null,null,null,null,null,"{""ingredient"": ""Creatine HCL"", ""amount"": 750, ""unit"": ""mg""}, {""ingredient"": ""Free-Acid Creatine"", ""amount"": 750, ""unit"": ""mg""}]","[""운동 후""]",머슬테크 셀텍 크리액터,"[""과일맛"", ""혼합과일"", ""후르츠펀치맛""]","[""근력 증가"", ""근회복 촉진"", ""운동 수행능력 향상"", ""근육량 증가""]","[""크레아틴 HCL 함유"", ""프리-애시드 크레아틴 함유"", ""고농축 포뮬러"", ""로딩 단계 불필요""]","[""우유"", ""대두"", ""계란"", ""밀"", ""땅콩"", ""견과류"", ""생선"", ""조개류""]",
